No.,Temp,DO,PH,CONDUCTIVITY,BOD,NITRITE,FECAL_COLIFORM,TOTAL_COLIFORM,Wqi,Class,,,,,
433,0.542857143,0.631578947,0.788013319,0.00073009,0.002993452,0.026310948,6.23804E-08,7.8264E-08,32.64722021,1,,,,,
434,0.537142857,0.631578947,0.788013319,0.000983387,0.003554724,0.031278749,1.02744E-07,1.23266E-07,32.6494921,1,,,,,
435,0.715685714,0.447368421,0.826859046,0.07701408,0.01847521,0.016651334,2.5686E-08,4.10886E-07,32.66425952,1,,,,,
436,0.594285714,0.578947368,0.832408435,0.004082545,0.002993452,0.013275069,5.13721E-08,4.69584E-08,32.67029248,1,,,,,
437,0.728571429,0.578947368,0.721420644,0.002026373,0.004677268,0.001839926,4.77026E-08,8.8047E-08,32.67222478,1,,,,,
438,0.725714286,0.587719298,0.699223085,0.00146018,0.006173994,0.013799448,7.70581E-08,1.44788E-07,32.67955413,1,,,,,
439,0.685714286,0.614035088,0.710321865,0.001028086,0.002245089,0.002042318,8.14614E-10,2.73924E-06,32.68407281,1,,,,,
440,0.6,0.535087719,0.865704772,0.009416673,0.01515435,0.026678933,0.000136686,0.000317947,32.68560774,1,,,,,
441,0.828571429,0.473684211,0.799112098,0.000893988,0.002806361,0.000735971,1.57052E-06,4.51779E-06,32.69813195,1,,,,,
442,0.857142857,0.368421053,0.910099889,0.013424719,0.01253508,0.003679853,3.5777E-05,4.20669E-05,32.70394637,1,,,,,
443,0.708571429,0.50877193,0.799112098,0.010906653,0.015902713,0.035234591,3.99601E-06,9.46603E-06,32.70557102,1,,,,,
444,0.685714286,0.605263158,0.710321865,0.001400581,0.005986904,0.014627415,7.33887E-08,1.27179E-07,32.71311076,1,,,,,
445,0.734285714,0.570175439,0.732519423,0.002369068,0.004490178,0.001839926,4.03638E-08,8.02206E-08,32.71399212,1,,,,,
446,0.537142857,0.622807018,0.788013319,0.000938687,0.003554724,0.051517939,8.07275E-08,9.39168E-08,32.71797568,1,,,,,
447,0.705714286,0.48245614,0.821309656,0.01110035,0.018709074,0.056117755,4.4646E-05,5.73929E-05,32.71973943,1,,,,,
448,0.72,0.552631579,0.76581576,0.001087685,0.002993452,0.013275069,2.88784E-06,3.92885E-06,32.72400947,1,,,,,
449,0.715685714,0.5,0.84572697,0.009908366,0.003966324,0.007911684,3.85291E-06,1.17396E-05,32.72930162,1,,,,,
450,0.611428571,0.535087719,0.887902331,0.010042464,0.001683817,0.009199632,7.33887E-09,2.46532E-06,32.73861114,1,,,,,
451,0.715685714,0.51754386,0.816870144,0.011338747,0.011412535,0.000763569,4.40332E-06,9.00036E-06,32.7402381,1,,,,,
452,0.685714286,0.577192982,0.721420644,0.009759368,0.011094481,0.036798528,1.46777E-07,1.17396E-07,32.74310387,1,,,,,
453,0.742857143,0.561403509,0.743618202,0.001817775,0.001309635,0.003127875,1.25862E-06,3.18926E-06,32.7529214,1,,,,,
454,0.657142857,0.596491228,0.754716981,0.002383968,0.002806361,0.013275069,0.001126499,4.50018E-08,32.75833571,1,,,,,
455,0.742857143,0.596491228,0.688124306,0.003367355,0.002993452,0.001655934,3.30249E-08,2.95446E-07,32.76387762,1,,,,,
456,0.685714286,0.535087719,0.832408435,0.006928406,0.000935454,0.003127875,1.46777E-08,2.85272E-06,32.77251522,1,,,,,
457,0.628571429,0.578947368,0.810210877,0.003128958,0.00243218,0.013275069,3.11902E-08,4.73497E-07,32.77557383,1,,,,,
458,0.514285714,0.657894737,0.76581576,0.001028086,0.003554724,0.04526219,7.33887E-08,9.58734E-08,32.79883519,1,,,,,
459,0.857142857,0.48245614,0.76581576,0.002130671,0.00243218,0.000827967,1.50447E-05,2.17437E-05,32.80259576,1,,,,,
460,0.457142857,0.701754386,0.776914539,0.002443567,0.003180543,0.014719411,5.87109E-06,4.04429E-06,32.80377908,1,,,,,
461,0.571428571,0.640350877,0.776914539,0.004618938,0.00261927,0.00349586,4.77026E-08,4.30452E-08,32.81234955,1,,,,,
462,0.828571429,0.464912281,0.817980022,0.001522759,0.004774556,0.001858326,1.93012E-06,1.1407E-06,32.82650736,1,,,,,
463,0.794285714,0.543859649,0.732519423,0.000655591,0.001309635,0.001931923,2.62365E-06,3.18926E-06,32.84132353,1,,,,,
464,0.771428571,0.578947368,0.699223085,0.000879088,0.001870907,0.001471941,9.1002E-07,7.53291E-07,32.84897133,1,,,,,
465,0.874285714,0.456140351,0.788013319,0.004559338,0.004864359,0.003127875,5.17757E-06,2.98381E-06,32.86359898,1,,,,,
466,0.828571429,0.473684211,0.810210877,0.001117485,0.003367633,0.000551978,1.2843E-06,4.69584E-06,32.86579172,1,,,,,
467,0.485714286,0.675438596,0.788013319,0.000670491,0.00261927,0.026586937,3.30249E-08,4.30452E-08,32.87074449,1,,,,,
468,0.8,0.447368421,0.82463929,0.007499069,0.030402245,0.021159154,4.74751E-05,8.60904E-05,32.8741039,1,,,,,
469,0.751428571,0.552631579,0.721420644,0.002130671,0.00748363,0.036798528,1.39438E-07,2.42618E-07,32.88379887,1,,,,,
470,0.605714286,0.640350877,0.732519423,0.004082545,0.004677268,0.022079117,6.4582E-07,7.55247E-07,32.88579664,1,,,,,
471,0.8,0.543859649,0.721420644,0.001415481,0.001496726,0.011039558,3.94464E-06,4.98933E-06,32.88980464,1,,,,,
472,0.75,0.567280702,0.732519423,0.003575952,0.001932647,0.006071757,7.70581E-06,5.34739E-06,32.89155453,1,,,,,
473,0.685714286,0.464912281,0.821309656,0.019220741,0.050327409,0.074517019,0.000133017,0.000129625,32.891697,1,,,,,
474,0.828571429,0.51754386,0.743618202,0.001862475,0.002806361,0.001287948,6.01053E-06,1.13346E-05,32.89604603,1,,,,,
475,0.742857143,0.605263158,0.654827969,0.027341131,0.002245089,0.005611776,2.23835E-09,4.69584E-06,32.89618196,1,,,,,
476,0.715685714,0.552631579,0.793562708,0.000975937,0.001964453,0.002051518,3.59605E-07,1.16418E-06,32.9021103,1,,,,,
477,0.757142857,0.535087719,0.776914539,0.00369515,0.001496726,0.006071757,1.83472E-06,2.25009E-06,32.90328889,1,,,,,
478,0.828571429,0.473684211,0.810210877,0.002100872,0.004995323,0.000735971,1.04579E-06,9.97866E-07,32.90675449,1,,,,,
479,0.8,0.5,0.754716981,0.039335469,0.003554724,0.004599816,1.41273E-06,1.48506E-06,32.93381188,1,,,,,
480,0.6,0.552631579,0.854605993,0.009222975,0.013657624,0.030174793,0.000103662,0.000244575,32.93469981,1,,,,,
481,0.628571429,0.596491228,0.799112098,0.001638978,0.007296539,0.00450782,1.76133E-06,2.02704E-06,32.93679776,1,,,,,
482,0.657142857,0.561403509,0.821309656,0.002041272,0.003928906,0.013275069,0.001126499,1.13483E-07,32.94569135,1,,,,,
483,0.8,0.535087719,0.743618202,0.003635551,0.001683817,0.003035879,2.40348E-06,2.17769E-06,32.94654193,1,,,,,
484,0.714285714,0.657894737,0.621531632,0.002756463,0.012160898,0.004728611,1.88609E-09,4.38278E-07,32.95850544,1,,,,,
485,0.771428571,0.543859649,0.754716981,0.004604038,0.002993452,0.003587856,4.14279E-06,5.33173E-06,32.96871145,1,,,,,
486,0.828571429,0.49122807,0.76581576,0.006436713,0.008419083,0.015823367,2.12827E-07,3.38492E-07,32.97227583,1,,,,,
487,0.771428571,0.50877193,0.810210877,0.001594278,0.001683817,0.008095676,8.51309E-07,6.71114E-07,32.97967776,1,,,,,
488,0.628571429,0.578947368,0.832408435,0.002756463,0.004490178,0.00275989,2.20166E-08,2.21096E-07,32.9797157,1,,,,,
489,0.8,0.51754386,0.754716981,0.016508977,0.004115996,0.005703772,1.4164E-06,2.97403E-06,32.98776165,1,,,,,
490,0.877142857,0.421052632,0.843507214,0.004395441,0.001496726,0.013275069,1.46777E-08,1.76094E-08,32.9998219,1,,,,,
491,0.54,0.649122807,0.788013319,0.000849289,0.002806361,0.026678933,4.77026E-08,7.8264E-08,33.00141006,1,,,,,
492,0.6,0.649122807,0.743618202,0.002115771,0.00243218,0.013275069,0.001126499,1.42832E-07,33.01013746,1,,,,,
493,0.685714286,0.561403509,0.810210877,0.001132385,0.003180543,0.005703772,7.30217E-07,1.5418E-06,33.01161836,1,,,,,
494,0.742857143,0.543859649,0.788013319,0.002175371,0.003928906,0.000827967,3.37588E-06,4.69584E-06,33.0129715,1,,,,,
495,0.685714286,0.48245614,0.821309656,0.015659689,0.046772685,0.062557498,0.000117422,0.000123266,33.01710777,1,,,,,
496,0.715685714,0.552631579,0.743618202,0.014303807,0.033676333,0.013275069,0.001126499,0.000980399,33.01851198,1,,,,,
497,0.715685714,0.570175439,0.774694784,0.000883558,0.001075772,0.003173873,4.89136E-06,5.08716E-06,33.02043558,1,,,,,
498,0.8,0.570175439,0.699223085,0.00073009,0.001870907,0.002023919,3.19241E-07,6.31982E-07,33.03119709,1,,,,,
499,0.628571429,0.596491228,0.799112098,0.003277956,0.002806361,0.013275069,0.001126499,1.8979E-07,33.03542643,1,,,,,
500,0.74,0.570175439,0.754716981,0.000864188,0.000935454,0.002207912,1.11184E-06,2.00747E-06,33.03587845,1,,,,,
501,0.757142857,0.473684211,0.865704772,0.004618938,0.001496726,0.022079117,2.5686E-08,2.09356E-07,33.0383058,1,,,,,
502,0.805714286,0.315789474,0.721420644,0.329747448,0.003367633,0.00873965,3.85291E-07,5.10672E-07,33.04234676,1,,,,,
503,0.685714286,0.570175439,0.799112098,0.005587425,0.002057998,0.001563937,1.21091E-07,1.22287E-06,33.04634646,1,,,,,
504,0.694285714,0.473684211,0.821309656,0.01779036,0.041159963,0.076356946,3.66943E-05,6.8481E-05,33.06531871,1,,,,,
505,0.828571429,0.447368421,0.832408435,0.027840274,0.004303087,0.00349586,4.40699E-06,3.43188E-06,33.07002155,1,,,,,
506,0.734285714,0.578947368,0.743618202,0.002532966,0.004677268,0.001839926,3.66943E-08,6.65244E-08,33.07143899,1,,,,,
507,0.771428571,0.51754386,0.799112098,0.001773076,0.007558466,0.005979761,4.88035E-07,4.36322E-07,33.0740128,1,,,,,
508,0.714285714,0.49122807,0.876803552,0.006973106,0.006735267,0.017479301,2.42183E-07,3.20882E-07,33.07939674,1,,,,,
509,0.568571429,0.640350877,0.776914539,0.001355882,0.003367633,0.030358786,7.33887E-08,8.8047E-08,33.08395157,1,,,,,
510,0.888571429,0.438596491,0.810210877,0.004544439,0.003180543,0.013275069,1.46777E-08,2.34792E-08,33.08629148,1,,,,,
511,0.657142857,0.596491228,0.776914539,0.004723236,0.002806361,0.013275069,2.93555E-08,8.8047E-08,33.08849266,1,,,,,
512,0.8,0.526315789,0.76581576,0.001147285,0.003367633,0.005611776,1.06414E-06,9.783E-07,33.08868564,1,,,,,
513,0.715685714,0.578947368,0.751387347,0.00373538,0.002587465,0.014167433,8.92773E-06,6.61918E-06,33.09003516,1,,,,,
514,0.828571429,0.526315789,0.743618202,0.001415481,0.002245089,0.002667893,9.28367E-07,1.33049E-06,33.09254346,1,,,,,
515,0.828571429,0.552631579,0.699223085,0.001996573,0.002245089,0.006163753,8.21953E-07,1.52615E-06,33.09378001,1,,,,,
516,0.702857143,0.622807018,0.699223085,0.001057886,0.006548176,0.009199632,8.80664E-08,1.60441E-07,33.09671034,1,,,,,
517,0.771428571,0.561403509,0.743618202,0.001638978,0.000935454,0.001839926,5.13721E-06,6.26112E-06,33.099201,1,,,,,
518,0.685714286,0.552631579,0.832408435,0.004276242,0.001683817,0.001287948,1.83472E-08,3.99146E-07,33.10531059,1,,,,,
519,0.78,0.570175439,0.721420644,0.000640691,0.001683817,0.003679853,3.19241E-07,3.67841E-07,33.10600448,1,,,,,
520,0.534285714,0.649122807,0.799112098,0.000789689,0.003554724,0.027598896,5.13721E-08,6.26112E-08,33.10746228,1,,,,,
521,0.771428571,0.368421053,0.910099889,0.041034046,0.07857811,0.013275069,0.001126499,0.000980399,33.11179848,1,,,,,
522,0.714285714,0.561403509,0.788013319,0.001683677,0.007296539,0.004323827,2.20166E-07,7.8264E-07,33.11502746,1,,,,,
523,0.771428571,0.552631579,0.743618202,0.001177084,0.001309635,0.018675253,6.97192E-07,1.37353E-06,33.12223047,1,,,,,
524,0.8,0.552631579,0.732519423,0.000983387,0.002993452,0.000919963,5.23628E-06,6.44308E-06,33.125276,1,,,,,
525,0.742857143,0.578947368,0.743618202,0.001072786,0.001309635,0.002943882,1.69895E-06,3.23817E-06,33.12626277,1,,,,,
526,0.594285714,0.640350877,0.776914539,0.002413767,0.004115996,0.006347746,7.65077E-06,5.15173E-06,33.13340653,1,,,,,
527,0.742857143,0.578947368,0.743618202,0.001028086,0.001496726,0.00349586,6.78845E-07,9.07862E-07,33.13538623,1,,,,,
528,0.685714286,0.51754386,0.876803552,0.01186024,0.002806361,0.004415823,1.46777E-08,2.73924E-08,33.1397128,1,,,,,
529,0.828571429,0.710526316,0.443951165,0.006600611,0.003741815,0.013275069,0.001126499,1.26729E-05,33.14190447,1,,,,,
530,0.797142857,0.561403509,0.721420644,0.000864188,0.00243218,0.003127875,9.35706E-07,1.87834E-06,33.14199124,1,,,,,
531,0.854285714,0.5,0.76581576,0.001653878,0.001870907,0.001287948,3.4456E-06,5.98915E-06,33.14310602,1,,,,,
532,0.645714286,0.622807018,0.721420644,0.003531252,0.007109448,0.041950322,2.4732E-06,2.09747E-06,33.14365063,1,,,,,
533,0.78,0.464912281,0.865704772,0.009282575,0.003180543,0.013275069,0.001126499,0.000980399,33.14728936,1,,,,,
534,0.742857143,0.622807018,0.677025527,0.000506593,0.001122544,0.004599816,4.77026E-06,3.86428E-06,33.15334171,1,,,,,
535,0.7796,0.572368421,0.721420644,0.001849065,0.002456501,0.002088316,1.22559E-06,1.65137E-06,33.15844586,1,,,,,
536,0.771428571,0.368421053,0.876803552,0.073143113,0.033676333,0.064397424,0.001126499,0.000980399,33.15901028,1,,,,,
537,0.794285714,0.596491228,0.665926748,0.001385681,0.003554724,0.006899724,3.30249E-08,2.66097E-07,33.1599093,1,,,,,
538,0.657142857,0.48245614,0.954495006,0.001728377,0.008419083,0.013275069,0.001126499,2.21096E-07,33.16461445,1,,,,,
539,0.802857143,0.596491228,0.665926748,0.000819489,0.000935454,0.002299908,2.16497E-06,1.78051E-06,33.16529105,1,,,,,
540,0.865714286,0.464912281,0.810210877,0.002711763,0.002806361,0.000735971,7.2508E-06,6.02633E-06,33.17384172,1,,,,,
541,0.571428571,0.640350877,0.788013319,0.000819489,0.003554724,0.02299908,8.80664E-08,1.037E-07,33.17834438,1,,,,,
542,0.708571429,0.561403509,0.799112098,0.001787976,0.003554724,0.007083717,9.46714E-07,1.20918E-06,33.1833987,1,,,,,
543,0.665714286,0.596491228,0.788013319,0.004261342,0.00243218,0.00101196,2.93555E-08,5.67414E-08,33.18655895,1,,,,,
544,0.715685714,0.552631579,0.76581576,0.013558817,0.024321796,0.013275069,0.001126499,0.000980399,33.19037348,1,,,,,
545,0.722857143,0.50877193,0.865704772,0.009923266,0.001870907,0.002207912,3.64375E-06,3.22839E-06,33.1977186,1,,,,,
546,0.8,0.5,0.799112098,0.007911793,0.009915809,0.006899724,4.25654E-07,8.92209E-07,33.19902928,1,,,,,
547,0.682857143,0.587719298,0.788013319,0.001177084,0.002993452,0.003127875,1.14853E-06,1.44397E-06,33.20298196,1,,,,,
548,0.668571429,0.631578947,0.721420644,0.001087685,0.005799813,0.013275069,6.97192E-08,1.15439E-07,33.20491616,1,,,,,
549,0.777142857,0.50877193,0.810210877,0.005721523,0.0101029,0.005519779,1.35769E-07,1.52615E-07,33.20501449,1,,,,,
550,0.82,0.403508772,0.743618202,0.187156373,0.002806361,0.005519779,2.64199E-07,3.34578E-07,33.20960755,1,,,,,
551,0.714285714,0.578947368,0.76581576,0.005349028,0.004303087,0.005427783,4.03638E-07,5.47848E-07,33.2139511,1,,,,,
552,0.6,0.614035088,0.810210877,0.002160471,0.004303087,0.013275069,0.001126499,7.10246E-07,33.21422132,1,,,,,
553,0.742857143,0.596491228,0.721420644,0.001236683,0.001683817,0.003836247,1.53015E-09,2.64141E-06,33.21594034,1,,,,,
554,0.525714286,0.666666667,0.788013319,0.000789689,0.003180543,0.027598896,8.4397E-08,1.037E-07,33.21957824,1,,,,,
555,0.785714286,0.464912281,0.865704772,0.012173136,0.005238541,0.009199632,3.30249E-08,4.50018E-08,33.2196137,1,,,,,
556,0.685714286,0.333333333,0.865704772,0.021217314,0.29111319,0.006071757,0.001126499,0.000980399,33.22357977,1,,,,,
557,0.771428571,0.307017544,0.810210877,0.304402891,0.00243218,0.005703772,2.05488E-06,2.52401E-06,33.22410762,1,,,,,
558,0.771428571,0.546754386,0.76581576,0.001560009,0.001622077,0.011655934,4.77026E-06,4.36909E-06,33.22893799,1,,,,,
559,0.722857143,0.48245614,0.89900111,0.009312374,0.002057998,0.013275069,1.46777E-08,1.17396E-08,33.22918886,1,,,,,
560,0.8,0.535087719,0.76581576,0.001102585,0.003367633,0.00174793,3.94097E-06,7.70313E-06,33.23153498,1,,,,,
561,0.715685714,0.605263158,0.738068812,0.000506593,0.000935454,0.000873965,4.77026E-07,4.20669E-07,33.23403137,1,,,,,
562,0.645714286,0.552631579,0.865704772,0.003322655,0.008606174,0.008279669,5.50415E-08,6.26112E-08,33.23632408,1,,,,,
563,0.734285714,0.570175439,0.743618202,0.002786262,0.006173994,0.027598896,1.17422E-07,2.21096E-07,33.23763604,1,,,,,
564,0.714285714,0.535087719,0.793562708,0.027840274,0.01272217,0.013275069,0.001126499,0.000980399,33.23810389,1,,,,,
565,0.771428571,0.535087719,0.776914539,0.00664531,0.009728718,0.005151794,9.54053E-08,1.50658E-07,33.24041035,1,,,,,
566,0.714285714,0.429824561,0.821309656,0.154391716,0.018147802,0.005887764,5.13721E-08,5.67414E-08,33.24089062,1,,,,,
567,0.714285714,0.596491228,0.699223085,0.027840274,0.01272217,0.013275069,0.001126499,0.000980399,33.24605688,1,,,,,
568,0.657142857,0.561403509,0.843507214,0.00297996,0.001870907,0.013275069,0.001126499,7.04376E-08,33.24802824,1,,,,,
569,0.628571429,0.561403509,0.854605993,0.006541012,0.007857811,0.02023919,0.000221175,0.000862371,33.24818004,1,,,,,
570,0.78,0.438596491,0.843507214,0.024972063,0.003367633,0.073597056,1.20724E-06,3.40448E-07,33.25638741,1,,,,,
571,0.742857143,0.561403509,0.776914539,0.001177084,0.001496726,0.006715731,9.94417E-07,9.64603E-07,33.26786134,1,,,,,
572,0.685714286,0.605263158,0.76581576,0.000581092,0.002057998,0.001793928,7.1554E-10,1.87442E-06,33.27031206,1,,,,,
573,0.771428571,0.543859649,0.776914539,0.001236683,0.001122544,0.008555658,1.03478E-06,9.88083E-07,33.27106624,1,,,,,
574,0.8,0.526315789,0.776914539,0.000938687,0.002057998,0.009567617,8.91672E-07,9.64603E-07,33.27665068,1,,,,,
575,0.671428571,0.596491228,0.788013319,0.00299486,0.00261927,0.001839926,0.001126499,1.68268E-07,33.27786575,1,,,,,
576,0.58,0.640350877,0.788013319,0.000849289,0.003741815,0.022079117,8.80664E-08,9.783E-08,33.28085119,1,,,,,
577,0.628571429,0.561403509,0.788013319,0.016166282,0.015902713,0.074517019,0.001126499,0.000980399,33.28550628,1,,,,,
578,0.715685714,0.552631579,0.795782464,0.003099158,0.01272217,0.013275069,0.001126499,0.000980399,33.28975264,1,,,,,
579,0.828571429,0.535087719,0.743618202,0.000819489,0.00261927,0.005059798,3.02728E-06,2.83707E-06,33.31337401,1,,,,,
580,0.914285714,0.438596491,0.810210877,0.005810922,0.005238541,0.001287948,1.46777E-08,3.9132E-08,33.31370372,1,,,,,
581,0.8,0.561403509,0.732519423,0.00071519,0.001870907,0.002299908,5.65093E-07,1.17983E-06,33.31655024,1,,,,,
582,0.757142857,0.543859649,0.799112098,0.00075989,0.001496726,0.002115915,1.21458E-06,1.84312E-06,33.31693108,1,,,,,
583,0.765714286,0.535087719,0.76581576,0.009073978,0.007857811,0.028518859,2.38513E-07,2.64141E-07,33.32223832,1,,,,,
584,0.754285714,0.587719298,0.732519423,0.000893988,0.002245089,0.003127875,8.36631E-07,8.51121E-07,33.32274654,1,,,,,
585,0.811428571,0.526315789,0.776914539,0.001400581,0.002057998,0.001195952,6.71506E-07,7.23942E-07,33.32354453,1,,,,,
586,0.830942857,0.543859649,0.716648169,0.013128213,0.003287184,0.00299908,9.28367E-07,1.05852E-06,33.32711129,1,,,,,
587,0.54,0.622807018,0.865704772,0.007688296,0.001309635,0.004599816,7.33887E-09,2.42227E-06,33.32874755,1,,,,,
588,0.828571429,0.473684211,0.843507214,0.000595992,0.002993452,0.000643974,1.06414E-06,2.60228E-06,33.32917125,1,,,,,
589,0.742857143,0.543859649,0.810210877,0.000983387,0.001496726,0.005059798,1.11184E-06,1.19157E-06,33.33166948,1,,,,,
590,0.685714286,0.570175439,0.821309656,0.00442524,0.001870907,0.001195952,9.54053E-08,8.5699E-07,33.33789018,1,,,,,
591,0.828571429,0.552631579,0.710321865,0.001177084,0.002993452,0.012879485,2.78583E-05,2.51266E-05,33.33803273,1,,,,,
592,0.685714286,0.605263158,0.76581576,0.00520003,0.002057998,0.001655934,1.39438E-07,9.84169E-07,33.34050625,1,,,,,
593,0.774285714,0.473684211,0.832408435,0.035953215,0.013844715,0.013799448,2.16497E-07,2.26966E-07,33.34248038,1,,,,,
594,0.771428571,0.578947368,0.710321865,0.000640691,0.001309635,0.028794848,1.46777E-06,1.90768E-06,33.35064641,1,,,,,
595,0.715685714,0.596491228,0.754716981,0.001040006,0.001309635,0.005611776,4.03638E-06,3.47296E-06,33.35345871,1,,,,,
596,0.817142857,0.552631579,0.732519423,0.001177084,0.002993452,0.00174793,1.03845E-05,1.18453E-05,33.36178896,1,,,,,
597,0.571428571,0.657894737,0.776914539,0.000566192,0.003180543,0.02023919,6.60498E-08,7.8264E-08,33.36198625,1,,,,,
598,0.848571429,0.50877193,0.76581576,0.000953587,0.007109448,0.004599816,1.97489E-05,1.65196E-05,33.36983321,1,,,,,
599,0.857142857,0.473684211,0.817980022,0.001561499,0.003371375,0.001977921,1.67326E-06,1.08983E-06,33.373337,1,,,,,
600,0.742857143,0.552631579,0.799112098,0.00144528,0.001496726,0.005151794,1.30999E-06,1.72181E-06,33.37517869,1,,,,,
601,0.822857143,0.561403509,0.710321865,0.002801162,0.003741815,0.004047838,5.50415E-08,2.9936E-07,33.37821397,1,,,,,
602,0.8,0.429824561,0.921198668,0.008984579,0.001870907,0.013275069,1.46777E-08,9.783E-09,33.37837499,1,,,,,
603,0.628571429,0.552631579,0.854605993,0.009163376,0.015341441,0.034038638,0.000126595,0.001217983,33.37953939,1,,,,,
604,0.715685714,0.587719298,0.769145394,0.000968487,0.001262862,0.007083717,7.70581E-06,8.21772E-06,33.38332252,1,,,,,
605,0.537142857,0.666666667,0.799112098,0.00077479,0.002245089,0.018399264,5.87109E-08,7.04376E-08,33.39348313,1,,,,,
606,0.591428571,0.552631579,0.921198668,0.006079118,0.00505145,0.014535419,2.34844E-07,3.07186E-07,33.39750807,1,,,,,
607,0.714285714,0.596491228,0.743618202,0.00368025,0.003928906,0.016927323,1.02744E-06,9.783E-07,33.40218036,1,,,,,
608,0.837142857,0.49122807,0.810210877,0.001340982,0.002993452,0.003679853,9.83408E-07,1.3794E-06,33.40319406,1,,,,,
609,0.6,0.561403509,0.865704772,0.011234448,0.025818522,0.023275069,0.000207323,0.000445126,33.40454172,1,,,,,
610,0.722857143,0.587719298,0.76581576,0.001966773,0.002245089,0.002943882,3.49697E-06,3.56688E-06,33.40462973,1,,,,,
611,0.68,0.622807018,0.754716981,0.000402295,0.001122544,0.002023919,3.15571E-07,3.87407E-07,33.41172189,1,,,,,
612,0.771428571,0.631578947,0.654827969,0.000581092,0.001496726,0.005059798,1.61455E-06,2.9349E-06,33.41337192,1,,,,,
613,0.808571429,0.587719298,0.688124306,0.000923788,0.001683817,0.00524379,2.93555E-08,3.65884E-07,33.41344874,1,,,,,
614,0.794285714,0.587719298,0.699223085,0.001892274,0.003741815,0.004047838,3.66943E-08,2.91533E-07,33.41543555,1,,,,,
615,0.742857143,0.614035088,0.710321865,0.000938687,0.001122544,0.002557498,1.0201E-09,6.94593E-06,33.41544891,1,,,,,
616,0.834285714,0.535087719,0.743618202,0.004589138,0.00261927,0.00275989,1.2311E-05,1.10978E-05,33.41665727,1,,,,,
617,0.88,0.48245614,0.788013319,0.001832675,0.002806361,0.000827967,1.20834E-05,1.22561E-05,33.41718957,1,,,,,
618,0.742857143,0.649122807,0.64372919,0.002071072,0.011038354,0.004167433,1.66225E-09,4.16756E-07,33.41899915,1,,,,,
619,0.571428571,0.605263158,0.865704772,0.002160471,0.003367633,0.013275069,0.001126499,4.79367E-07,33.42890413,1,,,,,
620,0.714285714,0.48245614,0.821309656,0.09187216,0.014405987,0.010119595,1.61455E-07,1.31092E-07,33.43006241,1,,,,,
621,0.748571429,0.596491228,0.732519423,0.00071519,0.000935454,0.004047838,4.49506E-06,3.96211E-06,33.43272908,1,,,,,
622,0.737142857,0.526315789,0.843507214,0.001787976,0.00243218,0.010119595,7.7792E-07,1.0233E-06,33.43739537,1,,,,,
623,0.742857143,0.526315789,0.832408435,0.003441854,0.002057998,0.013275069,0.001126499,1.9566E-08,33.43785393,1,,,,,
624,0.715685714,0.552631579,0.795782464,0.027840274,0.001870907,0.009291628,4.40332E-06,7.23942E-05,33.44526116,1,,,,,
625,0.58,0.622807018,0.832408435,0.004365641,0.00243218,0.013275069,3.30249E-08,3.71754E-08,33.44948698,1,,,,,
626,0.551428571,0.657894737,0.799112098,0.000983387,0.002993452,0.02299908,8.07275E-08,8.60904E-08,33.459026,1,,,,,
627,0.8,0.368421053,0.721420644,0.291663563,0.00261927,0.003587856,7.70581E-07,1.03308E-06,33.45902675,1,,,,,
628,0.771428571,0.51754386,0.821309656,0.004008046,0.011973807,0.003679853,6.97192E-08,9.19602E-08,33.45915015,1,,,,,
629,0.6,0.587719298,0.843507214,0.006332415,0.013844715,0.02649494,8.16449E-05,0.000154082,33.46018699,1,,,,,
630,0.737142857,0.640350877,0.677025527,0.001296283,0.001683817,0.003035879,2.20166E-08,3.30665E-07,33.46637765,1,,,,,
631,0.537142857,0.684210526,0.776914539,0.000700291,0.00261927,0.018399264,2.93555E-08,6.8481E-08,33.46789094,1,,,,,
632,0.828571429,0.535087719,0.754716981,0.000998287,0.002057998,0.005335787,2.93555E-07,7.709E-07,33.47022375,1,,,,,
633,0.6,0.640350877,0.788013319,0.001653878,0.004490178,0.013275069,0.001126499,1.56528E-07,33.47288906,1,,,,,
634,0.84,0.473684211,0.843507214,0.000581092,0.00261927,0.000919963,1.16541E-05,1.24577E-05,33.47582093,1,,,,,
635,0.805714286,0.570175439,0.721420644,0.001758176,0.002057998,0.004783809,2.23835E-06,6.02633E-06,33.47709401,1,,,,,
636,0.802857143,0.552631579,0.754716981,0.001147285,0.002245089,0.001471941,2.67869E-07,4.06973E-07,33.47841838,1,,,,,
637,0.715685714,0.596491228,0.768035516,0.001054906,0.000856876,0.001076357,5.54084E-07,6.9068E-07,33.47851381,1,,,,,
638,0.742857143,0.412280702,0.810210877,0.020606422,0.061365762,0.150873965,5.27958E-05,8.38892E-05,33.48252966,1,,,,,
639,0.805714286,0.543859649,0.76581576,0.001281383,0.00243218,0.001839926,1.36503E-06,1.9703E-06,33.48997653,1,,,,,
640,0.708571429,0.570175439,0.810210877,0.001132385,0.002993452,0.005059798,8.29292E-07,1.06635E-06,33.49109639,1,,,,,
641,0.662857143,0.605263158,0.799112098,0.003993146,0.002057998,0.00101196,2.20166E-08,7.23942E-08,33.49214788,1,,,,,
642,0.8,0.561403509,0.743618202,0.002607465,0.00243218,0.000919963,2.8328E-06,7.11419E-06,33.49473816,1,,,,,
