STATION,LOCATION,STATE,TEMP,DO,PH,CONDUCTIVITY,BOD,NITRATE,FECAL_COLI,TOTAL_COLI,YEAR,WQI
2295,R CORAPUZHA AT KANAYANKODE,NAN,28,6.2,6.7,2497,0.5,0.15,510,1100,2008,295.1786765
2296,R THALLASSERY AT PATHIPPALAM,NAN,27,7.3,6.1,45,0.7,0.2,150,1050,2008,20.14074755
2297,R ANCHARAKANDY AT MERUVAMBA,NAN,27,7.6,6.3,39,0.5,0.2,1040,2588,2008,19.60821078
2298,R KUPPAM AT RAYAROM,NAN,25,7.7,6.6,31,0.3,0.15,490,1300,2008,20.45128676
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28,5.4,5.9,595,0.8,0.1,570,1375,2008,83.85759804
2300,R PERUVAMBA AT CHANDAPPURA,NAN,28,7.4,6.1,30,0.9,0.3,690,1050,2008,19.31911765
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,28,6.6,5.9,37,0.7,0.1,540,1725,2008,19.18921569
2302,R NEELASWARAM AT NAMBIARKAL DAM,NAN,28,6.5,6.5,1135,0.7,0.25,850,1850,2008,145.1461397
2303,R PULLUR AT PULLUR BR.,NAN,27,7.2,5.9,39,0.8,0.55,440,1500,2008,18.27708333
2304,R MOGRAL AT MOGRAL BR.,NAN,29,6.3,6.5,925,1.1,0.3,830,1550,2008,125.0393995
2305,R SHRIYA AT ANGADIMOGARU,NAN,27,7.6,6.6,50,0.6,0.25,1660,3000,2008,24.44056373
2306,R UPPALA AT  UPPALA BR.,NAN,27,7.3,6.5,64,1.4,0.5,1280,2850,2008,30.15251225
2307,R MANJESWAR AT BAJRAKKARA BR.,NAN,27,7.5,7,74,0.8,0.1,1400,2800,2008,32.53278186
2326,R KORAYAR AT KANJIKODE,NAN,26,4.4,7.3,428,0.4,0.15,285,1090,2008,80.75625
2331,R BHARATHAPUZHA AT KUTTIPPURAM,NAN,27,6.8,7,169,0.4,0.25,255,560,2008,42.68713235
2337,R KADAMBAYAR AT BRAHMAPURAM,NAN,29,1.7,6.2,181,3,0.45,672,2208,2008,64.36966912
2338,R KADAMBAYAR AT MANCKAKADAVU,NAN,29,3,6.1,80,2,0.13,268,1240,2008,43.20495098
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.9,7.8,469,0.89,0.86,152,5874,2008,85.98814951
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,32,7.7,8.1,266,1.83,1.01,1950,3175,2008,69.84158088
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,32,6.8,7.8,16468,1.65,2,440,775,2008,1831.541544
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,28,7.5,8.2,233,2.5,0.89,2600,4300,2008,71.4851348
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,26,7.6,8.1,233,1.35,1.43,2025,3200,2008,63.9467402
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,26,7,7.6,593,0.25,1.95,NAN,NAN,2008,93.72181373
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.6,6.6,118,1.15,0.15,70,180,2008,34.82732843
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.8,6.6,179,1.88,0.2,118,253,2008,47.70772059
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,6.7,172,2.14,0.19,263,402,2008,49.38948529
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,28,6.9,7.1,260,1.78,0.13,110,200,2008,60.83785539
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,27,7.3,6.6,94,1.27,0.17,73,150,2008,33.7198652
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,26,7.4,6.7,88,1.03,0.15,89,173,2008,32.50588235
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,28,7.2,7.2,439,2.28,0.14,236,415,2008,83.21767157
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27,6.8,7.6,749,2.25,0.36,424,699,2008,122.0538971
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,26,6.9,7.3,252,4.33,1,322,858,2008,75.95226716
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,29,7,7.3,46,1,NAN,49,707,2008,35.16154115
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,31,7,7.3,40,1,NAN,12,81,2008,34.50859997
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",NAN,30,7.7,8.1,195,1.1,0.7,0,10,2008,58.12481618
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,23,8,8.2,572,0.5,NAN,12,26,2008,96.11288918
1884,KALA AMB D/S MARKANDA RIVER,NAN,24,3.8,7.8,1424,155.6,0.66,NAN,NAN,2008,1040.4925
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,23,4.9,7.8,704,3.5,NAN,57,375,2008,131.4687103
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,5.9,7.2,703,5.4,2.05,1950,21000,2008,132.7200368
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,21,5.3,7.4,1095,27,3.35,48000,217500,2008,296.7439338
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,30,6.7,6.9,1094,17.1,19.4,NAN,NAN,2008,234.5969975
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,",NAN,30,6.2,7,1312,22.3,17.7,NAN,NAN,2008,288.9610294
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,5.7,7.3,732,10.7,2.4,5450,45500,2008,166.3309436
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,21,5,7.2,983,26.1,3.05,32250,135000,2008,278.4323529
1698,"D/S CHHATBIR, PUNJAB",NAN,20,5,7.3,748,7.4,2.65,12500,90000,2008,152.1147059
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20,5.1,7.2,760,13.5,2.55,22000,122500,2008,185.293076
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,21,4.5,7.2,856,23.8,3.45,34000,232500,2008,253.5375613
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.4,7.2,1184,18.1,3.75,17250,70000,2008,258.5180147
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20,4.5,7.4,1186,22.7,3.07,13000,78333,2008,285.5005025
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,5.2,7.5,1036,28.5,3.55,28750,155000,2008,299.8096814
1704,"D/S SARDULGARH, PUNJAB",NAN,21,5.5,7.6,973,27.8,3.33,130500,392500,2008,289.3112623
1705,"U/S SARDULGARH, PUNJAB",NAN,21,5.6,7.6,951,25.8,3.23,22500,712500,2008,275.7455147
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,25,6.4,7.9,378,4.1,0.94,NAN,NAN,2008,96.00247549
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,31,6.8,7,970,25.3,20.2,NAN,NAN,2008,266.5136029
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,21,5.4,7.8,438,1.7,0.41,3,6,2008,91.24642157
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,27,7.9,6.7,120,1.2,NAN,NAN,135,2008,35.57569556
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,26,6.2,7.3,135,1.8,NAN,NAN,113,2008,51.4669333
1627,"KIYAMGI, MANIPUR",NAN,27,8.2,7.6,176,1.9,NAN,NAN,135,2008,53.89315879
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,28,6.6,7.4,112,1.2,NAN,NAN,91,2008,45.59511958
1458,"IRIL AT PORAMPET, MANIPUR",NAN,26,7.9,7.8,196,0.8,NAN,NAN,73,2008,52.99334262
1624,"LILONG, MANIPUR",NAN,29,9,8,269,1.8,NAN,NAN,155,2008,65.32011958
1925,KHUGA RIVER (CHURACHANDPUR DIST.),NAN,28,NAN,8,698,NAN,NAN,NAN,NAN,2008,146.6277666
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",NAN,30,9.6,7.6,633,NAN,NAN,NAN,30,2008,125.9497203
1625,"HUMP BRIDGE, MANIPUR",NAN,27,3.2,6.8,389,26,NAN,NAN,633,2008,214.1393598
1626,"HEIRANGOITHONG, MANIPUR",NAN,28,5.5,7.5,375,24,NAN,NAN,383,2008,202.4212838
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,19,5,3.2,630,7,2.5,27,33,2008,94.88235294
2050,TLAWNG UPSTREAM AIZAWL,NAN,26,7,7.8,122,0.65,NAN,NAN,3,2008,46.67477644
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,26,7.2,7.8,130,0.93,0.1,NAN,3,2008,48.41973039
2052,TUIRIAL UPPER CATCHMENT,NAN,25,6.6,8,151,0.98,NAN,NAN,6,2008,54.81864899
2053,TUIRIAL LOWER CATCHMENT,NAN,25,6.7,7.9,188,1.03,NAN,NAN,8,2008,57.80437203
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,28,6.1,7.7,120,1.36,NAN,264,350,2008,51.84150438
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,29,5.4,7.3,141,2.67,0.08,285,510,2008,59.03730392
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,28,5.8,7.8,161,2.93,0.1,518,588,2008,66.64313725
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.6,253,NAN,2.8,NAN,NAN,2007,94.16009805
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7,7.7,448,0.4,0.2,17,42,2007,79.68504902
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.8,7.5,20360,8.8,0.2,23,65,2007,2296.460907
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,4.9,7.7,904,3.6,NAN,13950,32750,2007,152.748122
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6.4,8,477,2.4,NAN,12325,22825,2007,98.58837938
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29,6.7,7.9,14111,2.9,NAN,10725,21000,2007,1583.129372
1865,RIVER DHADHAR AT KOTHWADA,NAN,28,5.7,7.6,868,4.2,0.4,5,57,2007,148.7338848
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,30,6.2,8,899,3.1,NAN,10275,16500,2007,148.8875215
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26,4.8,7.6,14426,10.4,0.1,32,148,2007,1660.431495
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,6.2,7.4,29920,3.6,0.2,14,41,2007,3303.522794
1434,AMLAKHADI AT ANKLESHWAR,NAN,27,NAN,7.5,5414,359,0.1,3,14,2007,2571.362483
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,27,4.2,7.8,589,4,NAN,23575,50250,2007,123.6583549
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.8,7.5,2870,2.5,0.1,582,1114,2007,353.1841912
1475,ZUARI AT PANCHAWADI,NAN,29,6.5,6.9,1690,1.5,0.1,555,1331,2007,214.0049632
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,6.5,7.1,3110,1.6,0.1,1243,2056,2007,371.1373162
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.4,7.7,44000,2.3,0.1,814,1287,2007,4831.200123
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,27,7.2,7.2,70,1.6,0.1,1554,2887,2007,39.35943627
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,7.2,6.8,60,2.1,0.1,5778,10403,2007,36.87414216
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.4,7.1,80,1.4,0.1,475,1010,2007,37.76323529
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,7.2,6.9,80,1.3,0.1,1009,1938,2007,35.72708333
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.4,7,66,2,0.1,700,1451,2007,38.475
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.3,6.6,66,1.6,0.1,1427,3293,2007,35.29822304
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.4,7.3,103,4,0.24,126,753,2007,59.3142402
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.7,7.4,103,3.9,0.22,64,644,2007,58.94817402
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28,6.6,7.5,97,3.7,0.25,16,169,2007,58.52156863
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,28,5.7,7.2,531,5.3,0.75,116,456,2007,113.9485907
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,25,6.4,7.1,113,3.9,0.47,60,400,2007,57.81306373
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,25,6.6,7.2,88,3.9,0.45,228,1146,2007,55.55392157
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,22,6.2,7.3,117,4,0.5,169,638,2007,61.41985294
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,28,5.5,6.6,1314,1.7,0.4,290,668,2007,173.9389093
18,"PERIYAR AT KALADY, KERALA",NAN,27,7.5,6.8,32,0.8,0.3,200,738,2007,25.9151348
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.7,6.8,42,1,0.4,230,804,2007,30.36464461
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,6.7,73,0.5,0.2,688,1242,2007,29.4096201
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28,6.8,6.9,7920,0.5,0.2,391,813,2007,885.6900735
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.4,7.2,49,1.1,0.3,327,641,2007,33.79852941
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.2,6.8,58,1.5,0.3,173,556,2007,33.40355392
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,29,6.8,6.6,115,2,0.5,148,635,2007,41.41360294
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28,0.8,6.8,2156,7.4,1,14825,20733,2007,311.9966912
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,7.1,6.1,34,0.6,0.5,1300,1975,2007,18.98400735
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.9,6.2,52,0.5,0.6,1100,1775,2007,24.83474265
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.2,55,1.1,0.4,1275,2000,2007,30.68131127
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.7,6.2,43,0.7,0.4,1325,2100,2007,22.66464461
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26,5.8,6.2,34,0.6,0.3,975,1625,2007,23.68578431
1384,"MANIMALA AT THONDRA, KERALA",NAN,26,6.4,6.2,39,0.7,0.4,1375,1900,2007,23.07953431
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,41,0.6,0.3,1033,1442,2007,23.20980392
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,5.4,6.2,47,0.7,0.5,1250,1825,2007,26.78995098
1442,"VAMANAPURAM, KERALA",NAN,28,6.7,6.7,80,1.3,0.5,1655,3050,2007,35.10876225
1563,"AMARAVILA, KERALA",NAN,27,6.4,7,112,1.4,0.7,3850,5725,2007,43.08541667
1564,"AYUR, KERALA",NAN,29,6.3,7.1,83,1,0.4,643,1080,2007,39.04822304
1566,"THIRURANGADY, KERALA",NAN,28,6.2,6.5,95,0.8,1.2,1075,2550,2007,33.41985294
1567,"KUTTIYADY ESTATE, KERALA",NAN,28,6.9,6.4,41,0.5,0.2,83,285,2007,22.83903186
1568,"VALAYAM, KERALA",NAN,27,6.8,6.5,51,0.5,0.2,98,435,2007,25.24007353
1569,"THALIPARAMBA, KERALA",NAN,28,6.6,6.9,11654,0.7,0.3,338,963,2007,1293.698039
1570,"HOSDURG, KERALA",NAN,28,7,7.2,11962,0.3,0.3,68,550,2007,1326.993873
1571,"KAKKADAVU,  KERALA",NAN,28,7.5,6.9,52,0.5,0.2,138,685,2007,27.48278186
1572,"PADIYATHADKA, KERALA",NAN,28,7.4,6.8,68,0.3,0.2,160,725,2007,27.38970588
1573,"IRUMPANAM, KERALA",NAN,29,2.8,6.6,1239,2.3,0.6,263,645,2007,176.7052696
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.2,7.6,380,0.5,0.5,1318,24583,2007,74.08455882
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,7.9,7.9,382,2.1,0.21,993,2700,2007,81.26155637
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,28,8.1,8,21030,1.7,0.51,146,463,2007,2326.553591
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,30,7.2,7.7,244,1.2,0.51,980,1793,2007,61.28943627
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.7,7.6,231,1.5,0.56,1460,3133,2007,61.89758578
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,29,7,8.1,637,3.5,1.2,NAN,NAN,2007,121.2968137
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,26,7.5,6.5,65,1,0.15,108,319,2007,27.49748775
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,28,6.8,6.5,88,0.9,0.11,111,233,2007,31.43772059
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,29,6.8,6.5,128,1.8,0.15,295,507,2007,40.69007353
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,32,7.8,7.2,250,1.9,0.15,128,249,2007,58.88259804
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.2,6.4,71,1.2,0.12,67,165,2007,29.05767157
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,6.5,71,1.5,0.12,98,189,2007,31.15264706
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,31,7.6,7.1,428,2.5,0.15,226,443,2007,81.05526961
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.8,7.2,856,2.1,0.32,213,348,2007,128.7618382
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.3,7.3,152,2,1.28,333,998,2007,51.2748652
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,NAN,28,6.9,7.2,58,1,NAN,14,55,2007,35.72140634
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,29,7,7.2,56,1,NAN,4,16.5,2007,35.22036467
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,7.9,7.9,385,2.5,0.25,11,24,2007,83.76685049
1884,KALA AMB D/S MARKANDA RIVER,NAN,18,3.9,7.9,2422,74.8,0.78,NAN,NAN,2007,710.2043995
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,24,4.9,7.6,972,19.6,1.8,328,718,2007,246.1951593
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,7.4,7.5,413,2.1,1.23,1663,10775,2007,81.99441176
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,21,6.1,7.8,632,8.1,2.9,37250,162500,2007,145.344424
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD, HARYANA",NAN,24,4.9,8.1,852,26.3,18.1,NAN,NAN,2007,275.6981005
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,26,4.5,8.3,996,25.3,15.8,NAN,NAN,2007,288.9846201
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,6.7,7.6,425,7.4,2.88,22250,78750,2007,115.2487623
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,21,6.3,7.7,619,7.3,3.28,28250,125000,2007,138.0029289
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,22,6.4,7.7,439,4.2,2.2,60275,440750,2007,101.2001225
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,22,6.5,7.7,686,9.8,2.6,19750,105000,2007,158.2902574
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,21,6.4,7.8,754,13.8,2.53,56500,227500,2007,188.763652
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,22,6.3,7.7,615,8.2,3.7,34500,622500,2007,142.4893995
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,21,6.2,7.6,457,3.7,2.23,8633,49000,2007,99.9775
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,6,7.8,690,9.6,3,16250,117500,2007,160.1072304
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,21,5.9,7.8,692,11.1,3.5,94000,222500,2007,168.7994485
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,21,5.9,7.7,699,10.4,3.33,60500,967500,2007,164.7129779
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,22,6.5,8.2,1315,2.2,0.05,NAN,NAN,2007,190.384375
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,25,6.6,8.2,895,26.3,15.5,NAN,NAN,2007,276.4362745
2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",NAN,29,NAN,7.2,NAN,50,0.27,NAN,NAN,2007,499.8491064
2048,"PATIALA KI RAO, CHANDIGARH",NAN,30,NAN,7.4,NAN,50,0.4,NAN,NAN,2007,501.915577
2049,"SUKHNA CHOE, CHANDIGARH",NAN,29,1,7.3,NAN,49.7,0.6,NAN,NAN,2007,514.1506433
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,19,5.6,7.4,168,2.2,0.38,5,16,2007,59.89845588
2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",NAN,25,6.7,7.9,135,0.4,NAN,NAN,3,2007,48.60878379
2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",NAN,25,6.5,7.9,195,0.6,NAN,NAN,3,2007,56.79322007
2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",NAN,24,7.3,7.8,219,0.5,NAN,NAN,NAN,2007,55.5642985
2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",NAN,24,7.7,7.9,227,0.4,NAN,NAN,15,2007,55.78660242
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,23,6.2,7,132,1.6,NAN,NAN,102,2007,46.96399213
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,23,6.4,7.4,137,2.1,NAN,NAN,58,2007,53.77955585
1458,"IRIL AT PORAMPET, MANIPUR",NAN,23,6.4,7.6,200,1,NAN,NAN,36,2007,56.70896762
1624,"LILONG, MANIPUR",NAN,23,7,7.6,210,2.4,NAN,100,137,2007,63.71448232
1625,"HUMP BRIDGE, MANIPUR",NAN,23,3.6,7.2,249,4.9,NAN,NAN,383,2007,87.07931075
1626,"HEIRANGOITHONG, MANIPUR",NAN,23,3.7,7.5,224,4,NAN,NAN,394,2007,82.26650438
1627,"KIYAMGI, MANIPUR",NAN,24,7.1,7.3,156,2,NAN,NAN,89,2007,52.28991124
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,23,7.1,7.2,127,2,NAN,NAN,60,2007,48.10461713
1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,NAN,22,5.8,7.6,258,1.7,NAN,NAN,118,2007,68.5299235
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",NAN,24,8.4,7.9,383,0.8,NAN,NAN,180,2007,72.95578134
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,8.1,7.2,221,5.4,1.95,213,373,2007,74.02653186
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",NAN,18,6.1,3.1,738,5.5,2.73,32,45,2007,94.34030637
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,16,8,7,164,1.7,1.6,1600,2067,2007,45.89522059
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,19,5.4,7.2,153,1.7,1.78,213,278,2007,54.13583333
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,18,7,7,161,1.7,2.43,250,375,2007,48.45151961
1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",NAN,27,5.2,7.4,120,1.4,0.05,203,280,2007,51.43615196
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,27,4.7,7.4,139, ,0.11,308,440,2007,83.93662274
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,27,5.4,7.4,128,3,0.06,353,565,2007,60.44642157
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",NAN,23,6.9,7.2,233,1.5,NAN,NAN,119,2007,57.48611222
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.61,168.2,NAN,10.3,NAN,NAN,2006,85.4759804
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.102,7.945,307.5,1.525,0.11,26,50,2006,72.74436887
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25.5,3.487,7.015,25950,9.2,0.228,378,1400,2006,2905.690878
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,22,5.35,7.935,735,4.7,0.835,27650,15000,2006,141.4469424
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,25.5,7.05,7.995,535,4.7,1.195,13400,33500,2006,115.5033517
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29.667,6.5,8.14,16410,5.3,1.397,9200,2400,2006,1849.404787
