SAMPLE,Weather,Location,SITE,TEMP,PH,CONDUCTIVITY,DO,Turburdity,Nitrite,NITRATE,TOTAL_COLI,E-Coli,FEACEL,AMONIAUM,BOD,COD,PHOSPHATE,SALINITY,WQI
,,,,,,,,,,,,,,,,,,,80.63826927
,,,,,,,,,,,,,,,,,,,95.73572126
,,,,,,,,,,,,,,,,,,,64.76982244
,,,,,,,,,,,,,,,,,,,77.91014685
,,,,,,,,,,,,,,,,,,,54.45835411
,,,,,,,,,,,,,,,,,,,64.8655049
,,,,,,,,,,,,,,,,,,,98.40438983
,,,,,,,,,,,,,,,,,,,80.66029231
,,,,,,,,,,,,,,,,,,,77.47946188
,,,,,,,,,,,,,,,,,,,97.18739568
,,,,,,,,,,,,,,,,,,,52.22522362
,,,,,,,,,,,,,,,,,,,101.9450344
,,,,,,,,,,,,,,,,,,,107.3255055
,,,,,,,,,,,,,,,,,,,89.86475708
,,,,,,,,,,,,,,,,,,,82.4076185
,,,,,,,,,,,,,,,,,,,83.17516342
,,,,,,,,,,,,,,,,,,,110.3486497
,,,,,,,,,,,,,,,,,,,64.96368602
,,,,,,,,,,,,,,,,,,,95.40097121
,,,,,,,,,,,,,,,,,,,100.9189744
,,,,,,,,,,,,,,,,,,,76.74531081
,,,,,,,,,,,,,,,,,,,72.24986615
,,,,,,,,,,,,,,,,,,,87.47910991
,,,,,,,,,,,,,,,,,,,84.13301941
,,,,,,,,,,,,,,,,,,,91.07657836
,,,,,,,,,,,,,,,,,,,67.08628508
,,,,,,,,,,,,,,,,,,,68.28301952
,,,,,,,,,,,,,,,,,,,85.45270844
,,,,,,,,,,,,,,,,,,,89.99199847
,,,,,,,,,,,,,,,,,,,70.28807514
,,,,,,,,,,,,,,,,,,,73.38538342
,,,,,,,,,,,,,,,,,,,78.72211581
,,,,,,,,,,,,,,,,,,,72.09333749
,,,,,,,,,,,,,,,,,,,78.31903076
,,,,,,,,,,,,,,,,,,,90.71310034
,,,,,,,,,,,,,,,,,,,101.0520848
,,,,,,,,,,,,,,,,,,,70.24492092
,,,,,,,,,,,,,,,,,,,54.09712491
,,,,,,,,,,,,,,,,,,,82.48517703
,,,,,,,,,,,,,,,,,,,86.31738872
,,,,,,,,,,,,,,,,,,,73.5149789
,,,,,,,,,,,,,,,,,,,93.80736427
,,,,,,,,,,,,,,,,,,,92.57613589
,,,,,,,,,,,,,,,,,,,80.77188159
,,,,,,,,,,,,,,,,,,,80.15356407
,,,,,,,,,,,,,,,,,,,85.13679267
,,,,,,,,,,,,,,,,,,,93.28456169
,,,,,,,,,,,,,,,,,,,96.14029839
,,,,,,,,,,,,,,,,,,,99.63738557
,,,,,,,,,,,,,,,,,,,74.40519559
,,,,,,,,,,,,,,,,,,,75.57117306
,,,,,,,,,,,,,,,,,,,78.7121354
,,,,,,,,,,,,,,,,,,,66.92541628
,,,,,,,,,,,,,,,,,,,74.14188135
,,,,,,,,,,,,,,,,,,,110.9691324
,,,,,,,,,,,,,,,,,,,101.3164457
,,,,,,,,,,,,,,,,,,,73.81466467
,,,,,,,,,,,,,,,,,,,97.12387425
,,,,,,,,,,,,,,,,,,,89.46163703
,,,,,,,,,,,,,,,,,,,98.3812868
,,,,,,,,,,,,,,,,,,,106.3676005
,,,,,,,,,,,,,,,,,,,80.71102408
,,,,,,,,,,,,,,,,,,,83.74318209
,,,,,,,,,,,,,,,,,,,105.2011283
,,,,,,,,,,,,,,,,,,,82.20031568
,,,,,,,,,,,,,,,,,,,73.52047567
,,,,,,,,,,,,,,,,,,,86.94771638
,,,,,,,,,,,,,,,,,,,71.98857181
,,,,,,,,,,,,,,,,,,,75.75071783
,,,,,,,,,,,,,,,,,,,73.25010861
,,,,,,,,,,,,,,,,,,,81.35715664
,,,,,,,,,,,,,,,,,,,94.82860673
,,,,,,,,,,,,,,,,,,,96.0011691
,,,,,,,,,,,,,,,,,,,101.4197787
,,,,,,,,,,,,,,,,,,,76.98577771
,,,,,,,,,,,,,,,,,,,100.2400859
,,,,,,,,,,,,,,,,,,,97.70718537
,,,,,,,,,,,,,,,,,,,75.44704881
,,,,,,,,,,,,,,,,,,,102.0195488
,,,,,,,,,,,,,,,,,,,84.18470469
,,,,,,,,,,,,,,,,,,,78.27133163
,,,,,,,,,,,,,,,,,,,47.73506144
,,,,,,,,,,,,,,,,,,,65.90168744
,,,,,,,,,,,,,,,,,,,77.77823253
,,,,,,,,,,,,,,,,,,,80.54572925
,,,,,,,,,,,,,,,,,,,101.7340004
,,,,,,,,,,,,,,,,,,,73.75935224
,,,,,,,,,,,,,,,,,,,115.1386829
,,,,,,,,,,,,,,,,,,,71.02195588
,,,,,,,,,,,,,,,,,,,80.63673903
,,,,,,,,,,,,,,,,,,,79.22485782
,,,,,,,,,,,,,,,,,,,89.5315475
,,,,,,,,,,,,,,,,,,,89.13780618
,,,,,,,,,,,,,,,,,,,101.6742331
,,,,,,,,,,,,,,,,,,,66.71410706
,,,,,,,,,,,,,,,,,,,93.0135506
,,,,,,,,,,,,,,,,,,,70.76105514
,,,,,,,,,,,,,,,,,,,105.9707555
,,,,,,,,,,,,,,,,,,,78.4133722
,,,,,,,,,,,,,,,,,,,96.83948481
,,,,,,,,,,,,,,,,,,,94.8813951
,,,,,,,,,,,,,,,,,,,94.25343017
,,,,,,,,,,,,,,,,,,,97.18117355
,,,,,,,,,,,,,,,,,,,80.12884877
,,,,,,,,,,,,,,,,,,,47.13332381
,,,,,,,,,,,,,,,,,,,115.1040582
,,,,,,,,,,,,,,,,,,,67.7225751
,,,,,,,,,,,,,,,,,,,101.4007248
,,,,,,,,,,,,,,,,,,,55.37234778
,,,,,,,,,,,,,,,,,,,94.8315894
,,,,,,,,,,,,,,,,,,,80.72778751
,,,,,,,,,,,,,,,,,,,85.49096326
,,,,,,,,,,,,,,,,,,,87.60195633
,,,,,,,,,,,,,,,,,,,64.17102522
,,,,,,,,,,,,,,,,,,,99.97196194
,,,,,,,,,,,,,,,,,,,99.4488425
,,,,,,,,,,,,,,,,,,,59.88143274
,,,,,,,,,,,,,,,,,,,94.07957822
,,,,,,,,,,,,,,,,,,,70.0350863
,,,,,,,,,,,,,,,,,,,87.66804911
,,,,,,,,,,,,,,,,,,,97.1203058
,,,,,,,,,,,,,,,,,,,107.5170003
,,,,,,,,,,,,,,,,,,,89.96792042
,,,,,,,,,,,,,,,,,,,81.62216968
,,,,,,,,,,,,,,,,,,,96.82090576
,,,,,,,,,,,,,,,,,,,68.53009157
,,,,,,,,,,,,,,,,,,,93.56781612
,,,,,,,,,,,,,,,,,,,81.23967883
,,,,,,,,,,,,,,,,,,,93.55596642
,,,,,,,,,,,,,,,,,,,83.84035402
,,,,,,,,,,,,,,,,,,,72.68666142
,,,,,,,,,,,,,,,,,,,83.23214792
,,,,,,,,,,,,,,,,,,,97.40211886
,,,,,,,,,,,,,,,,,,,103.9668307
,,,,,,,,,,,,,,,,,,,69.24426286
,,,,,,,,,,,,,,,,,,,88.64305473
,,,,,,,,,,,,,,,,,,,89.51193642
,,,,,,,,,,,,,,,,,,,92.13479959
,,,,,,,,,,,,,,,,,,,88.93088799
,,,,,,,,,,,,,,,,,,,90.076091
,,,,,,,,,,,,,,,,,,,86.88685865
,,,,,,,,,,,,,,,,,,,78.59790454
,,,,,,,,,,,,,,,,,,,92.73739477
,,,,,,,,,,,,,,,,,,,97.32792432
,,,,,,,,,,,,,,,,,,,66.41701472
,,,,,,,,,,,,,,,,,,,67.36586792
,,,,,,,,,,,,,,,,,,,70.17247898
,,,,,,,,,,,,,,,,,,,78.7313912
,,,,,,,,,,,,,,,,,,,96.31948699
,,,,,,,,,,,,,,,,,,,103.5559366
,,,,,,,,,,,,,,,,,,,93.3461219
,,,,,,,,,,,,,,,,,,,125.7128627
,,,,,,,,,,,,,,,,,,,75.76580042
,,,,,,,,,,,,,,,,,,,80.41633306
,,,,,,,,,,,,,,,,,,,65.64300028
,,,,,,,,,,,,,,,,,,,90.53283589
,,,,,,,,,,,,,,,,,,,62.48734704
,,,,,,,,,,,,,,,,,,,80.30422034
,,,,,,,,,,,,,,,,,,,55.46343262
,,,,,,,,,,,,,,,,,,,100.1215886
,,,,,,,,,,,,,,,,,,,84.31537089
,,,,,,,,,,,,,,,,,,,73.73187253
,,,,,,,,,,,,,,,,,,,70.32668339
,,,,,,,,,,,,,,,,,,,90.13357205
,,,,,,,,,,,,,,,,,,,53.53109249
,,,,,,,,,,,,,,,,,,,97.84679286
,,,,,,,,,,,,,,,,,,,98.23204744
,,,,,,,,,,,,,,,,,,,79.72299258
,,,,,,,,,,,,,,,,,,,105.4563554
,,,,,,,,,,,,,,,,,,,68.60778265
,,,,,,,,,,,,,,,,,,,81.06492495
,,,,,,,,,,,,,,,,,,,91.46070312
,,,,,,,,,,,,,,,,,,,64.57873312
,,,,,,,,,,,,,,,,,,,60.66115558
,,,,,,,,,,,,,,,,,,,82.53295049
,,,,,,,,,,,,,,,,,,,93.08699786
,,,,,,,,,,,,,,,,,,,122.2987734
,,,,,,,,,,,,,,,,,,,89.94104209
,,,,,,,,,,,,,,,,,,,91.59955801
,,,,,,,,,,,,,,,,,,,77.13088355
,,,,,,,,,,,,,,,,,,,100.8249963
,,,,,,,,,,,,,,,,,,,82.31530742
,,,,,,,,,,,,,,,,,,,78.66168995
,,,,,,,,,,,,,,,,,,,106.2871928
,,,,,,,,,,,,,,,,,,,81.72042113
,,,,,,,,,,,,,,,,,,,74.54784329
,,,,,,,,,,,,,,,,,,,84.28673112
,,,,,,,,,,,,,,,,,,,81.77047013
,,,,,,,,,,,,,,,,,,,93.78963166
,,,,,,,,,,,,,,,,,,,74.50966626
,,,,,,,,,,,,,,,,,,,89.87684149
,,,,,,,,,,,,,,,,,,,98.11382681
,,,,,,,,,,,,,,,,,,,92.3806026
,,,,,,,,,,,,,,,,,,,104.8397128
,,,,,,,,,,,,,,,,,,,100.4482082
,,,,,,,,,,,,,,,,,,,88.91498691
,,,,,,,,,,,,,,,,,,,127.7387586
,,,,,,,,,,,,,,,,,,,109.9657988
,,,,,,,,,,,,,,,,,,,89.86051111
,,,,,,,,,,,,,,,,,,,78.98190843
,,,,,,,,,,,,,,,,,,,69.40851409
,,,,,,,,,,,,,,,,,,,86.30357101
,,,,,,,,,,,,,,,,,,,96.72919722
,,,,,,,,,,,,,,,,,,,84.13224071
,,,,,,,,,,,,,,,,,,,73.78166303
,,,,,,,,,,,,,,,,,,,113.6642767
,,,,,,,,,,,,,,,,,,,50.7480214
,,,,,,,,,,,,,,,,,,,80.62815228
,,,,,,,,,,,,,,,,,,,90.93415131
,,,,,,,,,,,,,,,,,,,70.91181907
,,,,,,,,,,,,,,,,,,,65.14311647
,,,,,,,,,,,,,,,,,,,59.00287349
,,,,,,,,,,,,,,,,,,,91.67909436
,,,,,,,,,,,,,,,,,,,71.29553662
,,,,,,,,,,,,,,,,,,,104.1933697
,,,,,,,,,,,,,,,,,,,117.6397993
,,,,,,,,,,,,,,,,,,,67.92657946
,,,,,,,,,,,,,,,,,,,70.78163419
,,,,,,,,,,,,,,,,,,,53.34045581
,,,,,,,,,,,,,,,,,,,86.72963028
,,,,,,,,,,,,,,,,,,,79.57630599
,,,,,,,,,,,,,,,,,,,94.39853771
,,,,,,,,,,,,,,,,,,,78.66451656
,,,,,,,,,,,,,,,,,,,73.59572848
,,,,,,,,,,,,,,,,,,,94.08891047
,,,,,,,,,,,,,,,,,,,86.23023297
,,,,,,,,,,,,,,,,,,,79.94697457
,,,,,,,,,,,,,,,,,,,62.80534649
,,,,,,,,,,,,,,,,,,,74.91689614
,,,,,,,,,,,,,,,,,,,99.20293048
,,,,,,,,,,,,,,,,,,,85.85702528
,,,,,,,,,,,,,,,,,,,115.9153459
,,,,,,,,,,,,,,,,,,,106.4773002
,,,,,,,,,,,,,,,,,,,86.81963621
,,,,,,,,,,,,,,,,,,,101.2357078
,,,,,,,,,,,,,,,,,,,111.8526551
,,,,,,,,,,,,,,,,,,,91.05780963
,,,,,,,,,,,,,,,,,,,99.78366214
,,,,,,,,,,,,,,,,,,,79.23860594
,,,,,,,,,,,,,,,,,,,85.95505917
,,,,,,,,,,,,,,,,,,,94.19230292
,,,,,,,,,,,,,,,,,,,102.2109528
,,,,,,,,,,,,,,,,,,,55.25065116
,,,,,,,,,,,,,,,,,,,71.38291672
,,,,,,,,,,,,,,,,,,,85.69553144
,,,,,,,,,,,,,,,,,,,110.8991604
,,,,,,,,,,,,,,,,,,,102.7096774
,,,,,,,,,,,,,,,,,,,93.80724534
,,,,,,,,,,,,,,,,,,,86.99991734
,,,,,,,,,,,,,,,,,,,70.20998585
,,,,,,,,,,,,,,,,,,,111.9406957
,,,,,,,,,,,,,,,,,,,54.74221409
,,,,,,,,,,,,,,,,,,,93.28651583
,,,,,,,,,,,,,,,,,,,84.71777136
,,,,,,,,,,,,,,,,,,,105.8691211
,,,,,,,,,,,,,,,,,,,63.07683678
,,,,,,,,,,,,,,,,,,,112.8128255
,,,,,,,,,,,,,,,,,,,95.04774264
,,,,,,,,,,,,,,,,,,,98.50763586
,,,,,,,,,,,,,,,,,,,75.81458363
,,,,,,,,,,,,,,,,,,,94.91584594
,,,,,,,,,,,,,,,,,,,91.46096712
,,,,,,,,,,,,,,,,,,,89.78191215
,,,,,,,,,,,,,,,,,,,80.88830676
,,,,,,,,,,,,,,,,,,,87.8578633
,,,,,,,,,,,,,,,,,,,116.7523258
,,,,,,,,,,,,,,,,,,,116.4912659
,,,,,,,,,,,,,,,,,,,58.14528847
,,,,,,,,,,,,,,,,,,,67.92573844
,,,,,,,,,,,,,,,,,,,92.77188595
,,,,,,,,,,,,,,,,,,,80.7537265
,,,,,,,,,,,,,,,,,,,97.85771923
,,,,,,,,,,,,,,,,,,,100.6302656
,,,,,,,,,,,,,,,,,,,114.0912362
,,,,,,,,,,,,,,,,,,,107.9567824
,,,,,,,,,,,,,,,,,,,95.44641705
,,,,,,,,,,,,,,,,,,,88.50762459
,,,,,,,,,,,,,,,,,,,98.68601382
,,,,,,,,,,,,,,,,,,,94.24318628
,,,,,,,,,,,,,,,,,,,116.9909153
,,,,,,,,,,,,,,,,,,,114.3359551
,,,,,,,,,,,,,,,,,,,64.0184937
,,,,,,,,,,,,,,,,,,,86.48928468
,,,,,,,,,,,,,,,,,,,99.54098836
,,,,,,,,,,,,,,,,,,,105.7950085
,,,,,,,,,,,,,,,,,,,78.11041705
,,,,,,,,,,,,,,,,,,,91.33374963
,,,,,,,,,,,,,,,,,,,41.29684859
,,,,,,,,,,,,,,,,,,,80.65868222
,,,,,,,,,,,,,,,,,,,58.99535728
,,,,,,,,,,,,,,,,,,,68.30344486
,,,,,,,,,,,,,,,,,,,109.2001658
,,,,,,,,,,,,,,,,,,,114.9683545
,,,,,,,,,,,,,,,,,,,106.873292
,,,,,,,,,,,,,,,,,,,113.0276659
,,,,,,,,,,,,,,,,,,,102.8606011
,,,,,,,,,,,,,,,,,,,81.18331047
,,,,,,,,,,,,,,,,,,,77.24743746
,,,,,,,,,,,,,,,,,,,80.0036661
,,,,,,,,,,,,,,,,,,,100.5955984
,,,,,,,,,,,,,,,,,,,104.6417197
,,,,,,,,,,,,,,,,,,,93.54826139
,,,,,,,,,,,,,,,,,,,87.03619415
,,,,,,,,,,,,,,,,,,,91.31622581
,,,,,,,,,,,,,,,,,,,87.95649002
,,,,,,,,,,,,,,,,,,,55.78715076
,,,,,,,,,,,,,,,,,,,89.42863183
,,,,,,,,,,,,,,,,,,,59.25080929
,,,,,,,,,,,,,,,,,,,73.76893356
,,,,,,,,,,,,,,,,,,,89.03086703
,,,,,,,,,,,,,,,,,,,82.29073667
,,,,,,,,,,,,,,,,,,,72.24408306
,,,,,,,,,,,,,,,,,,,61.35282948
,,,,,,,,,,,,,,,,,,,86.74482032
,,,,,,,,,,,,,,,,,,,106.9766222
,,,,,,,,,,,,,,,,,,,54.89876584
,,,,,,,,,,,,,,,,,,,105.8294355
,,,,,,,,,,,,,,,,,,,89.59264524
,,,,,,,,,,,,,,,,,,,105.9261792
,,,,,,,,,,,,,,,,,,,92.05317021
,,,,,,,,,,,,,,,,,,,87.88011338
,,,,,,,,,,,,,,,,,,,63.80034572
,,,,,,,,,,,,,,,,,,,83.70819016
,,,,,,,,,,,,,,,,,,,85.43696576
,,,,,,,,,,,,,,,,,,,122.9354569
,,,,,,,,,,,,,,,,,,,84.15110649
,,,,,,,,,,,,,,,,,,,111.4120995
,,,,,,,,,,,,,,,,,,,83.66821447
,,,,,,,,,,,,,,,,,,,86.84098089
,,,,,,,,,,,,,,,,,,,100.8600533
,,,,,,,,,,,,,,,,,,,78.21298552
,,,,,,,,,,,,,,,,,,,70.52430147
,,,,,,,,,,,,,,,,,,,83.52922822
,,,,,,,,,,,,,,,,,,,83.91865117
,,,,,,,,,,,,,,,,,,,93.10632327
,,,,,,,,,,,,,,,,,,,107.5610382
,,,,,,,,,,,,,,,,,,,102.0914753
,,,,,,,,,,,,,,,,,,,67.72559814
,,,,,,,,,,,,,,,,,,,96.36857848
,,,,,,,,,,,,,,,,,,,73.69175753
,,,,,,,,,,,,,,,,,,,83.40299039
,,,,,,,,,,,,,,,,,,,84.27982829
,,,,,,,,,,,,,,,,,,,71.77017083
,,,,,,,,,,,,,,,,,,,81.11264913
,,,,,,,,,,,,,,,,,,,103.9359536
,,,,,,,,,,,,,,,,,,,94.45856393
,,,,,,,,,,,,,,,,,,,93.39633175
,,,,,,,,,,,,,,,,,,,69.37407009
,,,,,,,,,,,,,,,,,,,83.13494317
,,,,,,,,,,,,,,,,,,,104.255568
,,,,,,,,,,,,,,,,,,,84.00791099
,,,,,,,,,,,,,,,,,,,91.85816097
,,,,,,,,,,,,,,,,,,,72.86405155
,,,,,,,,,,,,,,,,,,,99.88223468
,,,,,,,,,,,,,,,,,,,59.94514072
,,,,,,,,,,,,,,,,,,,89.40236993
,,,,,,,,,,,,,,,,,,,94.61488263
,,,,,,,,,,,,,,,,,,,92.35617009
,,,,,,,,,,,,,,,,,,,84.70242006
,,,,,,,,,,,,,,,,,,,77.15146786
,,,,,,,,,,,,,,,,,,,91.72883494
,,,,,,,,,,,,,,,,,,,91.49854332
,,,,,,,,,,,,,,,,,,,61.24846791
,,,,,,,,,,,,,,,,,,,79.49601451
,,,,,,,,,,,,,,,,,,,84.72759849
,,,,,,,,,,,,,,,,,,,63.55533492
,,,,,,,,,,,,,,,,,,,81.07428631
,,,,,,,,,,,,,,,,,,,95.26230378
,,,,,,,,,,,,,,,,,,,86.02607275
,,,,,,,,,,,,,,,,,,,96.52270563
,,,,,,,,,,,,,,,,,,,74.56057188
,,,,,,,,,,,,,,,,,,,53.66181959
,,,,,,,,,,,,,,,,,,,99.48755023
,,,,,,,,,,,,,,,,,,,104.1444619
,,,,,,,,,,,,,,,,,,,58.76384053
,,,,,,,,,,,,,,,,,,,60.7398714
,,,,,,,,,,,,,,,,,,,99.29703325
,,,,,,,,,,,,,,,,,,,82.4576527
,,,,,,,,,,,,,,,,,,,104.4449589
,,,,,,,,,,,,,,,,,,,75.14844009
,,,,,,,,,,,,,,,,,,,46.89369572
,,,,,,,,,,,,,,,,,,,74.59236933
,,,,,,,,,,,,,,,,,,,92.89685779
,,,,,,,,,,,,,,,,,,,75.68511569
,,,,,,,,,,,,,,,,,,,67.44471232
,,,,,,,,,,,,,,,,,,,95.91209604
,,,,,,,,,,,,,,,,,,,81.56470119
,,,,,,,,,,,,,,,,,,,59.31039182
,,,,,,,,,,,,,,,,,,,73.60678
,,,,,,,,,,,,,,,,,,,97.42430443
,,,,,,,,,,,,,,,,,,,65.70711116
,,,,,,,,,,,,,,,,,,,57.13578726
,,,,,,,,,,,,,,,,,,,57.11642623
,,,,,,,,,,,,,,,,,,,94.52978255
,,,,,,,,,,,,,,,,,,,113.2533476
,,,,,,,,,,,,,,,,,,,76.71646654
,,,,,,,,,,,,,,,,,,,59.93846069
,,,,,,,,,,,,,,,,,,,91.20077187
,,,,,,,,,,,,,,,,,,,104.7906745
,,,,,,,,,,,,,,,,,,,75.31145396
,,,,,,,,,,,,,,,,,,,127.0945022
,,,,,,,,,,,,,,,,,,,97.42499115
,,,,,,,,,,,,,,,,,,,74.99695872
,,,,,,,,,,,,,,,,,,,87.74859768
,,,,,,,,,,,,,,,,,,,93.61023415
,,,,,,,,,,,,,,,,,,,100.7487279
,,,,,,,,,,,,,,,,,,,87.93014252
,,,,,,,,,,,,,,,,,,,85.12045239
,,,,,,,,,,,,,,,,,,,102.7679777
,,,,,,,,,,,,,,,,,,,95.94614491
,,,,,,,,,,,,,,,,,,,87.45100842
,,,,,,,,,,,,,,,,,,,91.4049164
,,,,,,,,,,,,,,,,,,,99.48681429
,,,,,,,,,,,,,,,,,,,55.00586773
,,,,,,,,,,,,,,,,,,,74.24797186
,,,,,,,,,,,,,,,,,,,96.12027088
,,,,,,,,,,,,,,,,,,,108.8810466
,,,,,,,,,,,,,,,,,,,105.4260336
,,,,,,,,,,,,,,,,,,,96.73528566
,,,,,,,,,,,,,,,,,,,60.88943101
,,,,,,,,,,,,,,,,,,,104.1747068
,,,,,,,,,,,,,,,,,,,71.69016112
,,,,,,,,,,,,,,,,,,,54.92277973
,,,,,,,,,,,,,,,,,,,90.83237933
,,,,,,,,,,,,,,,,,,,82.13105671
,,,,,,,,,,,,,,,,,,,113.4290408
,,,,,,,,,,,,,,,,,,,91.64840992
,,,,,,,,,,,,,,,,,,,89.14855895
,,,,,,,,,,,,,,,,,,,77.27381524
,,,,,,,,,,,,,,,,,,,105.0497505
,,,,,,,,,,,,,,,,,,,98.98804061
,,,,,,,,,,,,,,,,,,,88.67636095
,,,,,,,,,,,,,,,,,,,64.04888007
,,,,,,,,,,,,,,,,,,,51.62713537
,,,,,,,,,,,,,,,,,,,85.68533469
,,,,,,,,,,,,,,,,,,,120.4873491
,,,,,,,,,,,,,,,,,,,68.33290606
,,,,,,,,,,,,,,,,,,,83.36131048
,,,,,,,,,,,,,,,,,,,101.3192305
,,,,,,,,,,,,,,,,,,,72.88937431
,,,,,,,,,,,,,,,,,,,83.74460625
,,,,,,,,,,,,,,,,,,,115.2422835
,,,,,,,,,,,,,,,,,,,102.5014883
,,,,,,,,,,,,,,,,,,,78.18026181
,,,,,,,,,,,,,,,,,,,54.60631287
,,,,,,,,,,,,,,,,,,,106.6997971
,,,,,,,,,,,,,,,,,,,83.23879573
,,,,,,,,,,,,,,,,,,,97.45722738
,,,,,,,,,,,,,,,,,,,94.40073105
,,,,,,,,,,,,,,,,,,,92.39129941
,,,,,,,,,,,,,,,,,,,72.94981138
,,,,,,,,,,,,,,,,,,,91.64442906
,,,,,,,,,,,,,,,,,,,95.2675088
,,,,,,,,,,,,,,,,,,,98.88050516
,,,,,,,,,,,,,,,,,,,80.6541138
,,,,,,,,,,,,,,,,,,,79.95401579
,,,,,,,,,,,,,,,,,,,81.48603596
,,,,,,,,,,,,,,,,,,,78.30695812
,,,,,,,,,,,,,,,,,,,96.98094554
,,,,,,,,,,,,,,,,,,,93.82001415
,,,,,,,,,,,,,,,,,,,65.75870054
,,,,,,,,,,,,,,,,,,,93.28081497
,,,,,,,,,,,,,,,,,,,103.309068
,,,,,,,,,,,,,,,,,,,79.94843936
,,,,,,,,,,,,,,,,,,,88.82362905
,,,,,,,,,,,,,,,,,,,93.64212102
,,,,,,,,,,,,,,,,,,,110.7552388
,,,,,,,,,,,,,,,,,,,78.42697322
,,,,,,,,,,,,,,,,,,,86.35119727
,,,,,,,,,,,,,,,,,,,93.32799181
,,,,,,,,,,,,,,,,,,,98.64663966
,,,,,,,,,,,,,,,,,,,80.78887864
,,,,,,,,,,,,,,,,,,,69.28001524
,,,,,,,,,,,,,,,,,,,49.41048887
,,,,,,,,,,,,,,,,,,,87.50661903
,,,,,,,,,,,,,,,,,,,107.0892482
,,,,,,,,,,,,,,,,,,,55.75461695
,,,,,,,,,,,,,,,,,,,73.31201779
,,,,,,,,,,,,,,,,,,,93.44863331
,,,,,,,,,,,,,,,,,,,100.5340629
,,,,,,,,,,,,,,,,,,,73.27173464
,,,,,,,,,,,,,,,,,,,105.2130363
,,,,,,,,,,,,,,,,,,,83.44522758
,,,,,,,,,,,,,,,,,,,66.43089521
,,,,,,,,,,,,,,,,,,,113.5955394
,,,,,,,,,,,,,,,,,,,82.09533105
,,,,,,,,,,,,,,,,,,,93.4827962
,,,,,,,,,,,,,,,,,,,74.01798061
,,,,,,,,,,,,,,,,,,,90.06596648
,,,,,,,,,,,,,,,,,,,110.3322459
,,,,,,,,,,,,,,,,,,,91.60618891
,,,,,,,,,,,,,,,,,,,110.4953011
,,,,,,,,,,,,,,,,,,,67.10143848
,,,,,,,,,,,,,,,,,,,85.97575995
,,,,,,,,,,,,,,,,,,,77.25590776
,,,,,,,,,,,,,,,,,,,115.289994
,,,,,,,,,,,,,,,,,,,76.71651185
,,,,,,,,,,,,,,,,,,,61.1049354
,,,,,,,,,,,,,,,,,,,85.35987487
,,,,,,,,,,,,,,,,,,,82.0859043
,,,,,,,,,,,,,,,,,,,95.62464032
,,,,,,,,,,,,,,,,,,,84.26850096
,,,,,,,,,,,,,,,,,,,74.75429521
,,,,,,,,,,,,,,,,,,,59.88729283
,,,,,,,,,,,,,,,,,,,84.52168728
,,,,,,,,,,,,,,,,,,,90.12490197
,,,,,,,,,,,,,,,,,,,94.17107798
,,,,,,,,,,,,,,,,,,,119.3997658
,,,,,,,,,,,,,,,,,,,89.11805435
,,,,,,,,,,,,,,,,,,,95.66134136
,,,,,,,,,,,,,,,,,,,75.32434963
,,,,,,,,,,,,,,,,,,,90.1363182
,,,,,,,,,,,,,,,,,,,65.93544165
,,,,,,,,,,,,,,,,,,,56.89323352
,,,,,,,,,,,,,,,,,,,78.82699715
,,,,,,,,,,,,,,,,,,,84.70011655
,,,,,,,,,,,,,,,,,,,93.70106047
,,,,,,,,,,,,,,,,,,,93.10241493
,,,,,,,,,,,,,,,,,,,87.81418925
,,,,,,,,,,,,,,,,,,,101.3074513
,,,,,,,,,,,,,,,,,,,51.03861495
,,,,,,,,,,,,,,,,,,,98.11300931
,,,,,,,,,,,,,,,,,,,75.94443054
,,,,,,,,,,,,,,,,,,,89.18444128
,,,,,,,,,,,,,,,,,,,55.41013524
,,,,,,,,,,,,,,,,,,,76.67376161
,,,,,,,,,,,,,,,,,,,110.6895012
,,,,,,,,,,,,,,,,,,,68.81589029
,,,,,,,,,,,,,,,,,,,85.91084742
,,,,,,,,,,,,,,,,,,,102.3265789
,,,,,,,,,,,,,,,,,,,61.44042679
,,,,,,,,,,,,,,,,,,,85.17739607
,,,,,,,,,,,,,,,,,,,76.61301263
,,,,,,,,,,,,,,,,,,,71.08338574
,,,,,,,,,,,,,,,,,,,105.3916251
,,,,,,,,,,,,,,,,,,,85.4081201
,,,,,,,,,,,,,,,,,,,63.77169951
,,,,,,,,,,,,,,,,,,,115.789698
,,,,,,,,,,,,,,,,,,,82.24102994
,,,,,,,,,,,,,,,,,,,68.63413005
,,,,,,,,,,,,,,,,,,,78.22431021
,,,,,,,,,,,,,,,,,,,100.2850107
,,,,,,,,,,,,,,,,,,,115.6376581
,,,,,,,,,,,,,,,,,,,95.99367911
,,,,,,,,,,,,,,,,,,,112.3182795
,,,,,,,,,,,,,,,,,,,101.3651686
,,,,,,,,,,,,,,,,,,,85.83777423
,,,,,,,,,,,,,,,,,,,101.9996236
,,,,,,,,,,,,,,,,,,,74.86561472
,,,,,,,,,,,,,,,,,,,69.23259578
,,,,,,,,,,,,,,,,,,,77.3451715
,,,,,,,,,,,,,,,,,,,110.7660058
,,,,,,,,,,,,,,,,,,,82.01412143
,,,,,,,,,,,,,,,,,,,82.37452421
,,,,,,,,,,,,,,,,,,,91.48355587
